departure_airport_name,departure_airport_code,departure_city_name,departure_city_code,departure_city_longitude,departure_city_latitude,departure_country_name,departure_country_code,arrival_airport_name,arrival_airport_code,arrival_city_name,arrival_city_code,arrival_city_longitude,arrival_city_latitude,arrival_country_name,arrival_country_code,airline_name,airline_assured_name,stopover_count,stopover_city_name,stopover_city_code,stopover_city_longitude,stopover_city_latitude,stopover_airport_name,stopover_airport_code,stopover_country,distance,type
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Sheremetyevo,SVO,Moscou,MOW,37.62,55.76,Russie,RU,KLM,,0,,,,,,,,2147,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Munich International,MUC,Munich,MUC,11.58,48.14,Allemagne,DE,Transavia,,0,,,,,,,,665,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Munich International,MUC,Munich,MUC,11.58,48.14,Allemagne,DE,KLM,,0,,,,,,,,665,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Munich International,MUC,Munich,MUC,11.58,48.14,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,665,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Mikonos,JMK,Mykonos,JMK,25.34,37.44,Grèce,GR,Transavia,,0,,,,,,,,2303,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Jomo Kenyatta,NBO,Nairobi,NBO,36.82,-1.32,Kenya,KE,KLM,,0,,,,,,,,6685,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Nantes Atlantique,NTE,Nantes,NTE,-1.55,47.22,France,FR,Air France,HOP!,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Nantes Atlantique,NTE,Nantes,NTE,-1.55,47.22,France,FR,Air France,,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Naples,NAP,Naples,NAP,14.28,40.88,Italie,IT,Transavia,,0,,,,,,,,1463,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International John F. Kennedy,JFK,"New York, NY",NYC,-74.01,40.7,États-Unis d'Amérique,US,KLM,,0,,,,,,,,5853,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Newcastle,NCL,Newcastle,NCL,-1.62,54.98,Royaume-Uni,GB,KLM,,0,,,,,,,,523,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Newcastle,NCL,Newcastle,NCL,-1.62,54.98,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,523,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Cote D'Azur,NCE,Nice,NCE,7.22,43.66,France,FR,Transavia,,0,,,,,,,,980,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Cote D'Azur,NCE,Nice,NCE,7.22,43.66,France,FR,KLM,,0,,,,,,,,980,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Cote D'Azur,NCE,Nice,NCE,7.22,43.66,France,FR,KLM,KLM Cityhopper,0,,,,,,,,980,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Norwich,NWI,Norwich,NWI,1.3,52.63,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,240,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Nuremberg,NUE,Nuremberg,NUE,11.08,49.45,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,542,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Nuremberg,NUE,Nuremberg,NUE,11.08,49.45,Allemagne,DE,KLM,,0,,,,,,,,542,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Costa Smeralda,OLB,Olbia,OLB,9.5,40.92,Italie,IT,Transavia,,0,,,,,,,,1320,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Kansai,KIX,Osaka,OSA,135.5,34.69,Japon,JP,KLM,,0,,,,,,,,9252,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Oslo,OSL,Oslo,OSL,10.75,59.91,Norvège,NO,KLM,KLM Cityhopper,0,,,,,,,,961,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Oslo,OSL,Oslo,OSL,10.75,59.91,Norvège,NO,KLM,,0,,,,,,,,961,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Sandefjord,TRF,Oslo,OSL,10.75,59.91,Norvège,NO,KLM,KLM Cityhopper,0,,,,,,,,838,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Punta Raisi,PMO,Palerme,PMO,13.36,38.12,Italie,IT,Transavia,,0,,,,,,,,1701,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Palma Mallorca,PMI,Palma de Majorque,PMI,2.73,39.55,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1429,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Tocumen,PTY,Panama,PTY,-79.52,8.99,Panama,PA,KLM,,0,,,,,,,,8822,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Paphos,PFO,Paphos,PFO,32.43,34.77,Chypre,CY,Transavia,,0,,,,,,,,2940,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Zanderij,PBM,Paramaribo,PBM,-55.19,5.82,Suriname,SR,KLM,,0,,,,,,,,7532,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Charles De Gaulle,CDG,Paris,PAR,2.35,48.86,France,FR,Air France,,0,,,,,,,,399,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Charles De Gaulle,CDG,Paris,PAR,2.35,48.86,France,FR,KLM,,0,,,,,,,,399,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Paris-Orly,ORY,Paris,PAR,2.35,48.86,France,FR,Transavia,,0,,,,,,,,433,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Paris-Orly,ORY,Paris,PAR,2.35,48.86,France,FR,Transavia France,,0,,,,,,,,433,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Gal Galilei,PSA,Pise,PSA,10.39,43.68,Italie,IT,Transavia,,0,,,,,,,,1048,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Porto,OPO,Porto,OPO,-8.67,41.17,Portugal,PT,Transavia,,0,,,,,,,,1596,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Porto,OPO,Porto,OPO,-8.67,41.17,Portugal,PT,KLM,,0,,,,,,,,1596,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Prague-Ruzyne,PRG,Prague,PRG,14.44,50.1,République tchèque,CZ,KLM,,0,,,,,,,,707,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Prague-Ruzyne,PRG,Prague,PRG,14.44,50.1,République tchèque,CZ,KLM,KLM Cityhopper,0,,,,,,,,707,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Prague-Ruzyne,PRG,Prague,PRG,14.44,50.1,République tchèque,CZ,KLM,AN TRANSAVIA AIRCRAFT,0,,,,,,,,707,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Aktion,PVK,Preveza/Lefkas,PVK,20.77,38.93,Grèce,GR,Transavia,,0,,,,,,,,1933,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Mariscal Sucre,UIO,Quito,UIO,-78.49,-0.22,Équateur,EC,KLM,,0,,,,,,,,9561,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de St Jacques,RNS,Rennes,RNS,-1.68,48.11,France,FR,Air France,HOP!,0,,,,,,,,660,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Reus,REU,Reus,REU,1.11,41.15,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1271,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Diagoras,RHO,Rhodes,RHO,27.97,36.16,Grèce,GR,Transavia,,0,,,,,,,,2544,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Internacional,GIG,Rio de Janeiro,RIO,-43.21,-22.87,Brésil,BR,KLM,,0,,,,,,,,9571,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Fiumicino,FCO,Rome,ROM,12.48,41.89,Italie,IT,KLM,,0,,,,,,,,1299,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Princ. Juliana,SXM,Saint-Martin,SXM,-63.05,18.04,St Maarten,SX,KLM,,0,,,,,,,,6941,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Amilcar Cabral,SID,Sal Island,SID,-22.95,16.75,Cap-Vert,CV,Transavia,,0,,,,,,,,4645,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Amilcar Cabral,SID,Sal Island,SID,-22.95,16.75,Cap-Vert,CV,Transavia,,1,Faro,FAO,-7.97,37.01,Aéroport de Faro,FAO,Portugal,4645,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Salt Lake City,SLC,"Salt Lake City, UT",SLC,-111.89,40.78,États-Unis d'Amérique,US,KLM,,0,,,,,,,,8018,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de W. A. Mozart,SZG,Salzbourg,SZG,13.01,47.79,Autriche,AT,Transavia,,0,,,,,,,,774,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Samos,SMI,Samos,SMI,26.82,37.74,Grèce,GR,Transavia,,0,,,,,,,,2367,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Samos,SMI,Samos,SMI,26.82,37.74,Grèce,GR,Transavia,,1,Mykonos,JMK,25.34,37.44,Aéroport de Mikonos,JMK,Grèce,2367,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International San Francisco,SFO,"San Francisco, CA",SFO,-122.42,37.78,États-Unis d'Amérique,US,KLM,,0,,,,,,,,8795,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport La Palma,SPC,Santa Cruz de Tenerife,SPC,-17.76,28.68,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,3225,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Arturo Merino Benitez,SCL,Santiago,SCL,-70.64,-33.47,Chili,CL,KLM,,1,Buenos Aires,BUE,-58.38,-34.6,Aéroport de Ministro Pistarini,BUE,Argentine,12015,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Guarulhos,GRU,Sao Paulo,SAO,-46.64,-23.55,Brésil,BR,KLM,,0,,,,,,,,9786,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Incheon,ICN,Séoul,SEL,126.98,37.55,République de Corée,KR,KLM,,0,,,,,,,,8562,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Sevilla,SVQ,Séville,SVQ,-5.98,37.41,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1854,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de PuDong,PVG,Shanghai,SHA,121.47,31.2,Chine,CN,KLM,,0,,,,,,,,8919,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Changi,SIN,Singapour,SIN,103.85,1.28,Singapour,SG,KLM,,0,,,,,,,,10524,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Vrazhdebna,SOF,Sofia,SOF,23.32,42.7,Bulgarie,BG,Transavia,,0,,,,,,,,1754,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Eastleigh,SOU,Southampton,SOU,-1.4,50.9,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,449,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Split,SPU,Split,SPU,16.44,43.52,Croatie,HR,KLM,,0,,,,,,,,1299,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Split,SPU,Split,SPU,16.44,43.52,Croatie,HR,KLM,KLM Cityhopper,0,,,,,,,,1299,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Pulkovo,LED,St Pétersbourg,LED,30.3,59.93,Russie,RU,KLM,,0,,,,,,,,1775,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Sola,SVG,Stavanger,SVG,5.73,58.97,Norvège,NO,KLM,KLM Cityhopper,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Sola,SVG,Stavanger,SVG,5.73,58.97,Norvège,NO,KLM,,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Arlanda,ARN,Stockholm,STO,18.06,59.33,Suède,SE,KLM,,0,,,,,,,,1156,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Arlanda,ARN,Stockholm,STO,18.06,59.33,Suède,SE,KLM,KLM Cityhopper,0,,,,,,,,1156,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Entzheim,SXB,Strasbourg,SXB,7.75,48.58,France,FR,Air France,HOP!,0,,,,,,,,467,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Echterdingen,STR,Stuttgart,STR,9.21,48.78,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,512,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Taiwan Taoyuan,TPE,Taipei,TPE,121.54,25.07,Taïwan,TW,KLM,,0,,,,,,,,9452,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Imam Khomeini,IKA,Téhéran,THR,51.42,35.69,Iran,IR,KLM,,0,,,,,,,,4080,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Ben Gurion,TLV,Tel-Aviv,TLV,34.78,32.07,Israël,IL,Transavia,,0,,,,,,,,3315,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Ben Gurion,TLV,Tel-Aviv,TLV,34.78,32.07,Israël,IL,KLM,,0,,,,,,,,3315,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Tenerife-Sud,TFS,Ténérife,TCI,-16.63,28.29,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,3227,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Makedonia,SKG,Thessalonique,SKG,22.97,40.64,Grèce,GR,Transavia,,0,,,,,,,,1907,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Thira,JTR,Thira,JTR,25.48,36.4,Grèce,GR,Transavia,,0,,,,,,,,2403,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Rinas,TIA,Tirana,TIA,19.83,41.33,Albanie,AL,Transavia,,0,,,,,,,,1658,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Narita,NRT,Tokyo,TYO,139.69,35.66,Japon,JP,KLM,,0,,,,,,,,9329,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Pearson,YYZ,Toronto,YTO,-79.38,43.68,Canada,CA,KLM,,0,,,,,,,,5996,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Blagnac,TLS,Toulouse,TLS,1.44,43.63,France,FR,KLM,KLM Cityhopper,0,,,,,,,,998,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Blagnac,TLS,Toulouse,TLS,1.44,43.63,France,FR,KLM,,0,,,,,,,,998,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Vaernes,TRD,Trondheim,TRD,10.4,63.45,Norvège,NO,KLM,KLM Cityhopper,0,,,,,,,,1292,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Citta Di Torino,TRN,Turin,TRN,7.65,45.07,Italie,IT,Transavia,,0,,,,,,,,819,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Citta Di Torino,TRN,Turin,TRN,7.65,45.07,Italie,IT,KLM,KLM Cityhopper,0,,,,,,,,819,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Valencia,VLC,Valence,VLC,-0.38,39.47,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1482,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Valencia,VLC,Valence,VLC,-0.38,39.47,Espagne et Îles Canaries,ES,KLM,,0,,,,,,,,1482,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Vancouver,YVR,Vancouver,YVR,-123.11,49.26,Canada,CA,KLM,,0,,,,,,,,7715,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Frederic Chopin,WAW,Varsovie,WAW,21.01,52.23,Pologne,PL,KLM,,0,,,,,,,,1102,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Frederic Chopin,WAW,Varsovie,WAW,21.01,52.23,Pologne,PL,KLM,KLM Cityhopper,0,,,,,,,,1102,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Marco Polo,VCE,Venise,VCE,12.35,45.44,Italie,IT,Transavia,,0,,,,,,,,938,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Marco Polo,VCE,Venise,VCE,12.35,45.44,Italie,IT,KLM,,0,,,,,,,,938,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Marco Polo,VCE,Venise,VCE,12.35,45.44,Italie,IT,KLM,KLM Cityhopper,0,,,,,,,,938,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Verona,VRN,Vérone,VRN,10.99,45.47,Italie,IT,Transavia,,0,,,,,,,,890,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Vienna,VIE,Vienne,VIE,16.37,48.21,Autriche,AT,KLM,,0,,,,,,,,961,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Nea Anchialos,VOL,Volos,VOL,22.93,39.38,Grèce,GR,Transavia,,0,,,,,,,,2010,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Dulles,IAD,"Washington, DC",WAS,-77.03,38.9,États-Unis d'Amérique,US,KLM,,0,,,,,,,,6214,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Hosea Kutako,WDH,Windhoek,WDH,17.08,-22.56,Namibie,NA,KLM,,1,Luanda,LAD,13.24,-8.85,Aéroport de 4 de Fevereiro,LAD,Angola,8417,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Xiamen,XMN,Xiamen,XMN,118.12,24.47,Chine,CN,KLM,,0,,,,,,,,9328,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Pleso,ZAG,Zagreb,ZAG,15.98,45.81,Croatie,HR,KLM,,0,,,,,,,,1101,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Pleso,ZAG,Zagreb,ZAG,15.98,45.81,Croatie,HR,KLM,KLM Cityhopper,0,,,,,,,,1101,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Zakinthos,ZTH,Zakinthos Island,ZTH,20.78,37.76,Grèce,GR,Transavia,,0,,,,,,,,2049,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Zurich,ZRH,Zurich,ZRH,8.55,47.37,Suisse,CH,Transavia,,0,,,,,,,,604,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Zurich,ZRH,Zurich,ZRH,8.55,47.37,Suisse,CH,KLM,KLM Cityhopper,0,,,,,,,,604,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Zurich,ZRH,Zurich,ZRH,8.55,47.37,Suisse,CH,KLM,,0,,,,,,,,604,LineString
Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,KLM,,0,,,,,,,,682,LineString
Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,KLM,KLM Cityhopper,0,,,,,,,,682,LineString
Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,Aéroport de Biarritz Parme,BIQ,Biarritz,BIQ,-1.52,43.47,France,FR,HOP!,,0,,,,,,,,676,LineString
Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,Aéroport de Charles De Gaulle,CDG,Paris,PAR,2.35,48.86,France,FR,Air France,,0,,,,,,,,409,LineString
Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,Aéroport de Rotterdam,RTM,Rotterdam,RTM,4.44,51.96,Pays-Bas,NL,Transavia,,0,,,,,,,,649,LineString
Aéroport de London City,LCY,Londres,LON,-0.13,51.51,Royaume-Uni,GB,Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,KLM,KLM Cityhopper,0,,,,,,,,335,LineString
Aéroport d' Heathrow,LHR,Londres,LON,-0.13,51.51,Royaume-Uni,GB,Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,KLM,,0,,,,,,,,370,LineString
